sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels
A11618,,Default,simple,"Default Category/Auto Detailing/Products/Vehicle Cleaners",base,"Cobra  - 208.2L","Advanced technology and premium components make Cobra a leader in touchless vehicle washing. Superior results are achieved because of Cobra's ability to penetrate, lift and float away the most resistant road films, oil, grease, and clay soil quickly and consistently. Applied with either high or low pressure and rinsed with high pressure (500 psi and up) it works with amazing rapidity and requires no brushing. Works equally well in hot or cold water. Ideal for cleaning heavy equipment and floors.","Cobra  - 208.2L",20.000000,1,"Taxable Goods","Not Visible Individually",1898.450000,,,,cobra-61,,,,d/r/drum_10.jpg,,d/r/drum_10.jpg,,d/r/drum_10.jpg,,,,"3/7/16, 3:31 AM","3/16/22, 10:49 AM",,,"Product Info Column",,,,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=379.690000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,2000.0000,0,1,1.0000,0,1,0,0,0.0000,0,0,0,0,,,,,,,d/r/drum_10.jpg,,,,,,,,,,,,,,
A11618,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A13000,,Default,simple,,base,"Conckleen  - 454 G","Powdered degreaser for floors in automotive repair shops and other industrialareas. Heavy duty orange powder turns green on application. Phosphate free.Biodegradable.","Conckleen  - 454 G",20.000000,2,"Taxable Goods","Not Visible Individually",4.360000,,,,conckleen,,,,,,,,,,,,"3/7/16, 3:31 AM","7/5/16, 2:13 AM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=1.960000",1000.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
A13014,,Default,simple,,base,"Conckleen  - 18.2 Kg ","Powdered degreaser for floors in automotive repair shops and other industrialareas. Heavy duty orange powder turns green on application. Phosphate free.Biodegradable.","Conckleen  -  20 Kg  **DG06**",20.000000,1,"Taxable Goods","Not Visible Individually",277.300000,,,,conckleen-63,,,,a/1/a13014_1.jpg,,a/1/a13014_1.jpg,,a/1/a13014_1.jpg,,,,"3/7/16, 3:31 AM","3/16/22, 10:51 AM",,,"Product Info Column",,,,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=55.460000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,2000.0000,0,1,1.0000,0,1,0,0,0.0000,0,0,0,0,,,,,,,a/1/a13014_1.jpg,,,,,,,,,,,,,,
A13014,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A13016,,Default,simple,,base,"Conckleen  -  56.8 KG","Powdered degreaser for floors in automotive repair shops and other industrialareas. Heavy duty orange powder turns green on application. Phosphate free.Biodegradable.","Conckleen  -  56.8 KG  **DG06**",20.000000,1,"Taxable Goods","Not Visible Individually",769.550000,,,,conckleen-64,,,,a/1/a13016_1.jpg,,a/1/a13016_1.jpg,,a/1/a13016_1.jpg,,,,"3/7/16, 3:31 AM","3/16/22, 10:52 AM",,,"Product Info Column",,,,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=153.910000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,2000.0000,0,1,1.0000,0,1,0,0,0.0000,0,0,0,0,,,,,,,a/1/a13016_1.jpg,,,,,,,,,,,,,,
A13016,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A13018,,Default,simple,,base,"Conckleen - 181.8 KG  **DG06**","Powdered degreaser for floors in automotive repair shops and other industrialareas. Heavy duty orange powder turns green on application. Phosphate free.Biodegradable.","Conckleen - 181.8 KG  **DG06**",20.000000,1,"Taxable Goods","Not Visible Individually",1813.550000,,,,conckleen-65,,,,a/1/a13018_1.jpg,,a/1/a13018_1.jpg,,a/1/a13018_1.jpg,,,,"3/7/16, 3:31 AM","10/22/21, 1:51 PM",,,"Product Info Column",,,,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=446.860000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,2000.0000,0,1,1.0000,0,1,0,0,0.0000,0,0,0,0,,,,,,,a/1/a13018_1.jpg,,,,,,,,,,,,,,
A13018,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A15214,,Default,simple,"Default Category",base,"All Purpose Dressing - 18.9L","All Purpose Dressing - 18.9L","All Purpose Dressing - 18.9L",20.000000,2,"Taxable Goods","Not Visible Individually",334.000000,,,,all-purpose-dressing-18-9l,,,,5/g/5gal_cube_13.jpg,,5/g/5gal_cube_13.jpg,,5/g/5gal_cube_13.jpg,,,,"3/7/16, 3:31 AM","6/13/17, 9:45 PM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=66.800000,is_recurring=No",1000.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,5/g/5gal_cube_13.jpg,,,,,,,,,,,,,,
A15218,,Default,simple,"Default Category",base,"All Purpose Dressing - 208.2L","All Purpose Dressing - 208.2L","All Purpose Dressing - 208.2L",20.000000,2,"Taxable Goods","Not Visible Individually",3124.750000,,,,all-purpose-dressing-208-2l,,,,d/r/drum_11.jpg,,d/r/drum_11.jpg,,d/r/drum_11.jpg,,,,"3/7/16, 3:31 AM","6/13/17, 9:45 PM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=624.950000,is_recurring=No",1000.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,d/r/drum_11.jpg,,,,,,,,,,,,,,
A16000,,Default,simple,"Default Category",base,"Recover - Sample","Recover - Sample","Recover - Sample",20.000000,2,"Taxable Goods","Not Visible Individually",2.640000,,,,recover-sample,,,,,,,,,,,,"3/7/16, 3:31 AM","7/5/16, 2:13 AM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=1.190000",1000.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
A16004,,Default,simple,"Default Category",base,"Recover  - 500 ML","Recover  - 500 ML","Recover  - 500 ML",20.000000,2,"Taxable Goods","Not Visible Individually",5.310000,,,,recover-500-ml,,,,,,,,,,,,"3/7/16, 3:31 AM","7/5/16, 2:13 AM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=2.390000",1000.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
A16012-70,,Default,simple,"Default Category/Auto Detailing/Products/Dressings and Protectants",base,"Recover  - 3.78L  **DG02**","Recover, our premium grade solvent-based silicone liquid dressing formulated for the professional detailer who wants the best. Recover is used on automobile vinyl tops, rubber tires and trim. Recover exhibits outstanding water resistance to help keep rubber and vinyl clean and shiny longer. Excellent self-levelling properties for labour saving spray on applications.","Recover  - 3.78L  **DG02**",20.000000,1,"Taxable Goods","Not Visible Individually",139.450000,,,,recover-70,,,,a/1/a16012_auto_valet_recover_-_4_liter_1.jpg,,a/1/a16012_auto_valet_recover_-_4_liter_1.jpg,,a/1/a16012_auto_valet_recover_-_4_liter_1.jpg,,,,"3/7/16, 3:31 AM","3/16/22, 10:58 AM",,,"Product Info Column",,,2,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=27.890000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,2000.0000,0,1,1.0000,0,1,0,0,0.0000,0,0,0,0,,,,,,,a/1/a16012_auto_valet_recover_-_4_liter_1.jpg,,,,,,,,,,,,,,
A16012-70,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16014-71,,Default,simple,"Default Category/Auto Detailing/Products/Dressings and Protectants",base,"Recover  - 18.9L  **DG02**","Recover, our premium grade solvent-based silicone liquid dressing formulated for the professional detailer who wants the best. Recover is used on automobile vinyl tops, rubber tires and trim. Recover exhibits outstanding water resistance to help keep rubber and vinyl clean and shiny longer. Excellent self-levelling properties for labour saving spray on applications.","Recover  - 18.9L  **DG02**",20.000000,1,"Taxable Goods","Not Visible Individually",609.400000,127.960000,5/1/19,5/31/19,recover-71,,,,a/1/a16014_auto_valet_recover_-_20_liter.jpg,,a/1/a16014_auto_valet_recover_-_20_liter.jpg,,a/1/a16014_auto_valet_recover_-_20_liter.jpg,,,,"3/7/16, 3:31 AM","3/16/22, 10:59 AM",,,"Product Info Column",,,,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=121.880000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,2000.0000,0,1,1.0000,0,1,0,0,0.0000,0,0,0,0,,,,,,,a/1/a16014_auto_valet_recover_-_20_liter.jpg,,,,,,,,,,,,,,
A16014-71,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16016-72,,Default,simple,"Default Category/Auto Detailing/Products/Dressings and Protectants",base,"Recover  - 56.8L  **DG02**","Recover, our premium grade solvent-based silicone liquid dressing formulated for the professional detailer who wants the best. Recover is used on automobile vinyl tops, rubber tires and trim. Recover exhibits outstanding water resistance to help keep rubber and vinyl clean and shiny longer. Excellent self-levelling properties for labour saving spray on applications.","Recover  - 56.8L  **DG02**",20.000000,2,"Taxable Goods","Not Visible Individually",1395.250000,,,,recover-72,,,,k/e/keg_9.jpg,,k/e/keg_9.jpg,,k/e/keg_9.jpg,,,,"3/7/16, 3:31 AM","1/5/22, 3:35 PM",,,"Product Info Column",,,2,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=279.050000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,2000.0000,0,1,1.0000,0,1,0,0,0.0000,0,0,0,0,,,,,,,k/e/keg_9.jpg,,,,,,,,,,,,,,
A16016-72,default,Default,simple,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16018,,Default,simple,"Default Category/Auto Detailing/Products/Dressings and Protectants",base,"Recover  - 208.2L **DG02**","Recover, our premium grade solvent-based silicone liquid dressing formulated for the professional detailer who wants the best. Recover is used on automobile vinyl tops, rubber tires and trim. Recover exhibits outstanding water resistance to help keep rubber and vinyl clean and shiny longer. Excellent self-levelling properties for labour saving spray on applications.","Recover  - 208.2L **DG02**",20.000000,1,"Taxable Goods","Not Visible Individually",6436.150000,,,,recover-73,,,,d/r/drum_12.jpg,,d/r/drum_12.jpg,,d/r/drum_12.jpg,,,,"3/7/16, 3:31 AM","3/16/22, 11:01 AM",,,"Product Info Column",,,,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=1287.230000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,2000.0000,0,1,1.0000,0,1,0,0,0.0000,0,0,0,0,,,,,,,d/r/drum_12.jpg,,,,,,,,,,,,,,
A16018,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16100,,Default,simple,"Default Category",base,"Enchanter - Sample","Enchanter - Sample","Enchanter - Sample",20.000000,2,"Taxable Goods","Not Visible Individually",2.730000,,,,enchanter-sample,,,,,,,,,,,,"3/7/16, 3:31 AM","7/5/16, 2:13 AM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=1.229000",1000.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
A16104,,Default,simple,"Default Category",base,"Enchanter - 500ml","Enchanter - 500ml","Enchanter - 500ml",20.000000,2,"Taxable Goods","Not Visible Individually",6.180000,,,,enchanter-500ml,,,,,,,,,,,,"3/7/16, 3:31 AM","7/5/16, 2:13 AM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=2.781000",1000.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
A16112,,Default,simple,"Default Category/Auto Detailing/Products/Dressings and Protectants",base,"Enchanter - 3.78L","Enchanter contains a unique blend of silicones that restore, seal, and protect rubber, vinyl, leather and wood. Enchanter???????s fragrance makes it pleasant to work with as Enchanter imparts that ???????like new??????? look. Enchanter is non-flammable and makes an excellent safe dressing for the engine compartment.","Enchanter - 3.78L",20.000000,1,"Taxable Goods","Not Visible Individually",94.950000,,,,enchanter-76,,,,a/1/a16112_1.jpg,,a/1/a16112_1.jpg,,a/1/a16112_1.jpg,,,,"3/7/16, 3:31 AM","3/16/22, 11:02 AM",,,"Product Info Column",,,2,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=18.990000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,2000.0000,0,1,1.0000,0,1,0,0,0.0000,0,0,0,0,,,,,,,a/1/a16112_1.jpg,,,,,,,,,,,,,,
A16112,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16114-77,,Default,simple,"Default Category/Auto Detailing/Products/Dressings and Protectants",base,"Enchanter - 18.9L","Enchanter contains a unique blend of silicones that restore, seal, and protect rubber, vinyl, leather and wood. Enchanter's fragrance makes it pleasant to work with as Enchanter imparts that ""like new"" look. Enchanter is non-flammable and makes an excellent safe dressing for the engine compartment.","Enchanter - 18.9L",20.000000,1,"Taxable Goods","Not Visible Individually",444.400000,124.420000,2/2/18,2/28/18,enchanter-77,,,,a/1/a16114_1.jpg,,a/1/a16114_1.jpg,,a/1/a16114_1.jpg,,,,"3/7/16, 3:31 AM","3/16/22, 11:04 AM",,,"Product Info Column",,,2,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=88.880000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,2000.0000,0,1,1.0000,0,1,0,0,0.0000,0,0,0,0,,,,,,,a/1/a16114_1.jpg,,,,,,,,,,,,,,
A16114-77,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16116-78,,Default,simple,"Default Category/Auto Detailing/Products/Dressings and Protectants",base,"Enchanter - 56.8L","Enchanter contains a unique blend of silicones that restore, seal, and protect rubber, vinyl, leather and wood. Enchanter???????s fragrance makes it pleasant to work with as Enchanter imparts that ???????like new??????? look. Enchanter is non-flammable and makes an excellent safe dressing for the engine compartment.","Enchanter - 56.8L",20.000000,1,"Taxable Goods","Not Visible Individually",1024.000000,,,,enchanter-78,,,,k/e/keg_10.jpg,,k/e/keg_10.jpg,,k/e/keg_10.jpg,,,,"3/7/16, 3:31 AM","5/30/21, 12:16 AM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=179.260000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,2000.0000,0,1,1.0000,0,1,0,0,0.0000,0,0,0,0,,,,,,,k/e/keg_10.jpg,,,,,,,,,,,,,,
A16116-78,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,2,,,,,,,,"Use config",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16118-79,,Default,simple,"Default Category/Auto Detailing/Products/Dressings and Protectants",base,"Enchanter - 208.2L","Enchanter contains a unique blend of silicones that restore, seal, and protect rubber, vinyl, leather and wood. Enchanter???????s fragrance makes it pleasant to work with as Enchanter imparts that ???????like new??????? look. Enchanter is non-flammable and makes an excellent safe dressing for the engine compartment.","Enchanter - 208.2L",20.000000,1,"Taxable Goods","Not Visible Individually",2664.250000,,,,enchanter-79,,,,d/r/drum_13.jpg,,d/r/drum_13.jpg,,d/r/drum_13.jpg,,,,"3/7/16, 3:31 AM","1/18/22, 10:46 AM",,,"Product Info Column",,,,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=797.660000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,2000.0000,0,1,1.0000,0,1,0,0,0.0000,0,0,0,0,,,,,,,d/r/drum_13.jpg,,,,,,,,,,,,,,
A16118-79,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16212,,Default,simple,"Default Category",base,"Exhibition - 3.78L","Exhibition - 3.78L","Exhibition - 3.78L",20.000000,1,"Taxable Goods","Not Visible Individually",52.700000,,,,exhibition,,,,,,,,,,,,"3/7/16, 3:31 AM","5/30/21, 12:16 AM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=18.652500",1000.0000,0.0000,0,0,0,0,1.0000,0,2000.0000,0,1,1.0000,0,1,0,0,0.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
A16212,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,2,,,,,,,,"Use config",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16214,,Default,simple,"Default Category",base,"Exhibition - 18.9L","Exhibition - 18.9L","Exhibition - 18.9L",20.000000,1,"Taxable Goods","Not Visible Individually",192.880000,,,,exhibition-81,,,,,,,,,,,,"3/7/16, 3:31 AM","5/30/21, 12:16 AM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=0.000000",1000.0000,0.0000,0,0,0,0,1.0000,0,2000.0000,0,1,1.0000,0,1,0,0,0.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
A16214,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,2,,,,,,,,"Use config",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16218,,Default,simple,"Default Category",base,"Exhibition - 208.2L","Exhibition - 208.2L","Exhibition - 208.2L",20.000000,1,"Taxable Goods","Not Visible Individually",1.000000,,,,exhibition-208-2l,,,,,,,,,,,,"3/7/16, 3:31 AM","5/30/21, 12:16 AM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=450.000000",1000.0000,0.0000,0,0,0,0,1.0000,0,2000.0000,0,1,1.0000,0,1,0,0,0.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
A16218,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,2,,,,,,,,"Use config",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16300,,Default,simple,"Default Category",base,"Ultra Shield  -  Sample","Ultra Shield  -  Sample","Ultra Shield  -  Sample",20.000000,2,"Taxable Goods","Not Visible Individually",2.710000,,,,ultra-shield-sample,,,,,,,,,,,,"3/7/16, 3:31 AM","7/5/16, 2:13 AM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=1.220000",1000.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
A16304,,Default,simple,"Default Category",base,"Ultra Shield  - 500 ML","Ultra Shield  - 500 ML","Ultra Shield  - 500 ML",20.000000,2,"Taxable Goods","Not Visible Individually",6.040000,,,,ultra-shield-500-ml,,,,,,,,,,,,"3/7/16, 3:31 AM","7/5/16, 2:13 AM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=2.718000",1000.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
A16312,,Default,simple,"Default Category/Auto Detailing/Products/Dressings and Protectants",base,"Ultra Shield  - 3.78L","Ultra Shield contains a unique blend of polymers that restores, seals and protects vinyl, leather and wood to the ???????like new??????? look. Being non-flammable makes Ultra Shield a must for dressing the engine compartment. Ultra Shield has a blossoming cherry fragrance making it pleasant to work with.","Ultra Shield  - 3.78L",20.000000,1,"Taxable Goods","Not Visible Individually",79.650000,,,,ultra-shield-85,,,,a/1/a16312_auto_valet_ultra_shield_-_4_liter_1.jpg,,a/1/a16312_auto_valet_ultra_shield_-_4_liter_1.jpg,,a/1/a16312_auto_valet_ultra_shield_-_4_liter_1.jpg,,,,"3/7/16, 3:31 AM","3/16/22, 11:05 AM",,,"Product Info Column",,,,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=18.320000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,2000.0000,0,1,1.0000,0,1,0,0,0.0000,0,0,0,0,,,,,,,a/1/a16312_auto_valet_ultra_shield_-_4_liter_1.jpg,,,,,,,,,,,,,,
A16312,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16314-86,,Default,simple,"Default Category/Auto Detailing/Products/Dressings and Protectants",base,"Ultra Shield  - 18.9L","Ultra Shield contains a unique blend of polymers that restores, seals and protects vinyl, leather and wood to the ???????like new??????? look. Being non-flammable makes Ultra Shield a must for dressing the engine compartment. Ultra Shield has a blossoming cherry fragrance making it pleasant to work with.","Ultra Shield  - 18.9L",20.000000,1,"Taxable Goods","Not Visible Individually",426.400000,,,,ultra-shield-86,,,,a/1/a16314_auto_valet_ultra_shield_-_20_liter.jpg,,a/1/a16314_auto_valet_ultra_shield_-_20_liter.jpg,,a/1/a16314_auto_valet_ultra_shield_-_20_liter.jpg,,,,"3/7/16, 3:31 AM","3/16/22, 11:07 AM",,,"Product Info Column",,,2,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=85.280000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,2000.0000,0,1,1.0000,0,1,0,0,0.0000,0,0,0,0,,,,,,,a/1/a16314_auto_valet_ultra_shield_-_20_liter.jpg,,,,,,,,,,,,,,
A16314-86,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A16316-87,,Default,simple,"Default Category/Auto Detailing/Products/Dressings and Protectants",base,"Ultra Shield  - 56.8L","Ultra Shield contains a unique blend of polymers that restores, seals and protects vinyl, leather and wood to the ???????like new??????? look. Being non-flammable makes Ultra Shield a must for dressing the engine compartment. Ultra Shield has a blossoming cherry fragrance making it pleasant to work with.","Ultra Shield  - 56.8L",20.000000,2,"Taxable Goods","Not Visible Individually",353.920000,,,,ultra-shield-87,,,,k/e/keg_11.jpg,,k/e/keg_11.jpg,,k/e/keg_11.jpg,,,,"3/7/16, 3:31 AM","5/30/20, 7:28 AM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=186.690000,is_recurring=No",1000.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,k/e/keg_11.jpg,,,,,,,,,,,,,,
A16318,,Default,simple,"Default Category/Auto Detailing/Products/Dressings and Protectants",base,"Ultra Shield  - 208.2L","Ultra Shield contains a unique blend of polymers that restores, seals and protects vinyl, leather and wood to the ???????like new??????? look. Being non-flammable makes Ultra Shield a must for dressing the engine compartment. Ultra Shield has a blossoming cherry fragrance making it pleasant to work with.","Ultra Shield  - 208.2L",20.000000,1,"Taxable Goods","Not Visible Individually",3782.050000,,,,ultra-shield-88,,,,d/r/drum_14.jpg,,d/r/drum_14.jpg,,d/r/drum_14.jpg,,,,"3/7/16, 3:31 AM","3/16/22, 11:08 AM",,,"Product Info Column",,,2,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=778.670000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,2000.0000,0,1,1.0000,0,1,0,0,0.0000,0,0,0,0,,,,,,,d/r/drum_14.jpg,,,,,,,,,,,,,,
